,SalePrice,SqFtTotLiving,ZipCode
50599,675000,2720.0,98065
50600,575000,1960.0,98065
50601,644900,1960.0,98065
50602,735000,3100.0,98065
50604,640000,1960.0,98065
50605,700000,2460.0,98065
50606,700000,2460.0,98065
50608,725000,2720.0,98065
50610,992000,4000.0,98065
50611,935000,3260.0,98065
50615,650000,2270.0,98065
50617,850000,3240.0,98065
50618,850000,3330.0,98065
50619,888000,3190.0,98065
50620,840000,3190.0,98065
50621,800000,3330.0,98065
50623,879000,3920.0,98065
50640,625000,1790.0,98065
50641,174000,1810.0,98065
50642,562500,1810.0,98065
50643,560000,1620.0,98065
50644,570000,1650.0,98065
50645,600000,1770.0,98065
50646,615000,2060.0,98065
50649,575000,1410.0,98065
50695,1100000,4150.0,98065
50702,865000,3230.0,98065
50703,845000,2640.0,98065
50743,370000,1800.0,98003
50744,330000,1350.0,98003
50759,709950,1830.0,98027
50760,1165000,2810.0,98052
50762,1200000,3470.0,98052
50764,1245100,2650.0,98006
50765,1370000,3900.0,98006
50773,1170000,2550.0,98006
50774,1450000,3150.0,98006
50775,1380000,2660.0,98006
50777,1090000,1880.0,98006
50779,1080000,2600.0,98006
50784,1050000,2920.0,98006
50791,1698000,3570.0,98006
50793,2375000,4970.0,98006
50795,1750000,2900.0,98006
50796,1623500,3360.0,98006
50797,1546600,3080.0,98006
50798,880000,2360.0,98006
50810,1285000,3250.0,98006
50811,1090000,2940.0,98006
50817,1550000,3220.0,98006
50819,1180000,2880.0,98006
50820,976000,2290.0,98006
50821,1028200,2470.0,98006
50824,1388800,2830.0,98006
50826,1325000,4080.0,98006
50828,1005000,2110.0,98006
50834,1500000,3410.0,98006
50835,1000000,2710.0,98006
50838,900000,1720.0,98006
50842,950000,1660.0,98006
50843,1230000,2620.0,98006
50844,1190000,3210.0,98006
50862,600000,1840.0,98118
50866,625000,2040.0,98108
50869,680000,2350.0,98108
50870,635000,2600.0,98108
50875,362000,1560.0,98108
50878,680000,2030.0,98108
50879,535000,1860.0,98108
50883,420000,1620.0,98108
50884,723500,1480.0,98108
50885,615000,1620.0,98108
50899,885000,3000.0,98072
50921,760000,1770.0,98056
50925,455650,940.0,98042
50927,410000,1860.0,98058
50956,580000,1580.0,98092
50957,805000,1910.0,98118
50960,1080333,1990.0,98117
50961,1080333,1990.0,98117
50962,1640000,2560.0,98119
50965,1605000,2810.0,98119
50966,1085000,2400.0,98119
50969,1610000,2480.0,98119
50988,239000,980.0,98003
50990,279999,1260.0,98003
50991,350000,1580.0,98003
50992,320000,1190.0,98003
50994,255000,1680.0,98003
50996,399000,2190.0,98003
51035,405000,1610.0,98030
51037,925000,2560.0,98027
51038,775000,2260.0,98027
51039,1000000,3210.0,98027
51040,878000,3050.0,98027
51041,890000,3980.0,98027
51042,609995,2670.0,98038
51050,900000,2730.0,98074
51052,430000,2120.0,98106
51053,670000,1670.0,98106
51055,549000,1110.0,98106
51060,1340000,2320.0,98033
51065,2475000,4280.0,98033
51066,2475000,4280.0,98033
51068,2775000,3710.0,98033
51075,549950,1960.0,98055
51114,275000,980.0,98108
51115,595000,340.0,98108
51116,595000,1140.0,98108
51120,481580,1460.0,98108
51121,440000,1850.0,98108
51124,360000,1370.0,98108
51125,507000,1840.0,98108
51129,283000,1080.0,98108
51132,480000,1560.0,98108
51133,420000,760.0,98108
51137,560000,2180.0,98108
51149,313000,860.0,98108
51155,375000,1640.0,98108
51158,412500,1320.0,98108
51165,410000,1090.0,98108
51168,507000,1460.0,98108
51169,350000,770.0,98108
51170,445000,1700.0,98108
51176,337500,900.0,98108
51184,492000,2180.0,98042
51185,303500,2840.0,98042
51186,499950,3010.0,98042
51188,455000,1980.0,98042
51190,476000,3010.0,98042
51193,515000,3200.0,98042
51194,415000,2030.0,98042
51197,440000,1940.0,98042
51205,470000,1720.0,98178
51212,370000,1380.0,98198
51213,275500,970.0,98198
51216,175000,1320.0,98198
51221,325100,2040.0,98198
51222,365000,2040.0,98198
51224,353750,1470.0,98198
51225,400000,2040.0,98198
51226,440000,2040.0,98198
51232,392000,2040.0,98198
51246,374990,1550.0,98002
51250,325000,990.0,98002
51251,339000,1330.0,98002
51252,305000,1850.0,98002
51275,410000,1620.0,98146
51277,480000,2260.0,98146
51279,320000,900.0,98168
51286,400000,960.0,98146
51288,400000,1100.0,98146
51289,520000,2220.0,98146
51298,505000,1000.0,98106
51299,595000,1520.0,98106
51300,579000,1660.0,98106
51301,749950,1890.0,98106
51303,700000,1840.0,98106
51304,670000,1800.0,98106
51323,334500,670.0,98198
51327,435000,1980.0,98198
51328,401000,1630.0,98198
51333,437000,1600.0,98198
51335,552250,2500.0,98198
51336,423215,1430.0,98198
51339,355000,790.0,98198
51341,475000,1520.0,98198
51342,358000,1350.0,98198
51343,388850,1820.0,98198
51346,395000,2500.0,98198
51347,229558,960.0,98198
51349,499950,1910.0,98198
51353,650000,3370.0,98198
51355,450000,2130.0,98198
51361,600000,1750.0,98198
51362,730000,2280.0,98198
51366,925000,3700.0,98198
51372,574950,1810.0,98198
51373,550000,1960.0,98198
51374,359000,940.0,98198
51375,445000,2270.0,98003
51376,430000,1850.0,98003
51377,404950,1520.0,98003
51379,400000,1420.0,98001
51382,321000,1180.0,98001
51384,369000,1220.0,98001
51386,381656,1370.0,98001
51392,136835,1870.0,98118
51397,450000,1440.0,98118
51401,775116,3550.0,98106
51404,105000,970.0,98106
51407,425000,1250.0,98106
51409,635000,2300.0,98106
51429,400000,1020.0,98106
51439,1192500,2360.0,98116
51441,730000,1769.0,98116
51442,568000,990.0,98116
51443,639950,860.0,98116
51451,635000,890.0,98116
51454,628000,1390.0,98116
51457,830000,2060.0,98034
51458,136950,1600.0,98034
51459,695000,1510.0,98034
51460,740000,2800.0,98034
51461,592000,1870.0,98034
51462,693000,2090.0,98034
51463,750000,2060.0,98034
51465,757000,2460.0,98034
51467,655000,1800.0,98034
51469,765000,2010.0,98034
51470,352500,1620.0,98001
51471,350000,1140.0,98001
51474,700000,1300.0,98116
51475,560000,910.0,98116
51479,575000,820.0,98116
51481,1480000,3580.0,98115
51484,525000,730.0,98115
51487,863000,1250.0,98115
51488,845000,1750.0,98177
51495,850000,1840.0,98033
51497,1000000,2490.0,98033
51498,900000,1550.0,98033
51514,1175000,3220.0,98052
51515,881000,1440.0,98052
51519,1085000,3220.0,98052
51520,880000,1650.0,98052
51522,826000,1580.0,98052
51523,1180000,3690.0,98052
51524,1202500,2340.0,98052
51525,889000,1800.0,98052
51530,1115000,2720.0,98052
51531,963000,2270.0,98033
51532,790000,2040.0,98008
51533,1000000,2890.0,98008
51538,765000,1560.0,98008
51541,900000,1720.0,98008
51546,826000,1560.0,98008
51547,900000,1960.0,98008
51559,650000,1130.0,98007
51561,807500,1690.0,98007
51564,840000,2060.0,98007
51565,791000,1870.0,98007
51568,688000,1840.0,98007
51569,620000,1420.0,98007
51570,598000,1420.0,98007
51571,765000,1430.0,98007
51574,800000,2640.0,98007
51575,774000,2160.0,98007
51580,1195000,2770.0,98040
51583,386000,2130.0,98002
51584,313000,1010.0,98002
51594,610000,2570.0,98031
51597,575000,2700.0,98031
51605,450000,1180.0,98058
51609,599950,3190.0,98058
51613,515000,2400.0,98058
51641,610000,3040.0,98058
51642,560000,2400.0,98031
51643,730000,930.0,98136
51644,975000,2140.0,98136
51645,715000,1760.0,98136
51646,686500,1100.0,98136
51647,739500,1050.0,98136
51649,850000,2420.0,98136
51651,1550000,2480.0,98136
51666,850000,1280.0,98116
51669,580000,920.0,98116
51670,1368000,1130.0,98136
51671,1895000,3030.0,98136
51673,2500000,3560.0,98136
51680,845000,3300.0,98058
51682,585000,2200.0,98058
51683,585000,2230.0,98058
51688,875000,2960.0,98058
51690,658690,2630.0,98058
51696,854999,3590.0,98058
51697,1015000,4440.0,98058
51698,950000,3780.0,98058
51699,1095000,4860.0,98058
51700,331000,1800.0,98058
51714,832000,1400.0,98119
51717,685000,1380.0,98034
51718,730000,1630.0,98034
51722,547500,1830.0,98055
51729,510000,1240.0,98034
51732,535000,2840.0,98055
51734,935000,1800.0,98033
51735,917100,1540.0,98033
51738,237500,1210.0,98003
51739,330000,1540.0,98003
51743,390000,1720.0,98003
51765,325000,1460.0,98042
51767,352500,1190.0,98042
51770,545000,980.0,98122
51774,1010000,3080.0,98122
51782,1375000,2400.0,98122
51783,1362500,2400.0,98122
51784,850000,1990.0,98122
51786,725000,1360.0,98122
51787,945000,2250.0,98122
51788,780500,1460.0,98122
51799,875000,1420.0,98118
51800,1065000,2640.0,98118
51803,790000,1880.0,98118
51804,455000,1500.0,98118
51806,525000,730.0,98118
51807,584000,790.0,98118
51808,480000,850.0,98118
51812,647000,1390.0,98118
51820,525000,1320.0,98118
51822,650000,1700.0,98118
51823,745000,2130.0,98118
51824,740000,2040.0,98118
51826,665000,1940.0,98118
51829,621000,1080.0,98118
51830,544950,920.0,98118
51831,635000,1360.0,98118
51832,740000,1670.0,98118
51833,530000,1760.0,98118
51837,668344,2190.0,98118
51839,749950,1920.0,98118
51840,770000,1240.0,98118
51841,1450000,2910.0,98118
51842,1450000,980.0,98118
51846,389000,1630.0,98092
51847,312000,950.0,98092
51848,500000,1010.0,98133
51851,797000,2750.0,98056
51863,562500,1340.0,98034
51865,530000,1150.0,98072
51866,600000,1410.0,98072
51869,700000,1820.0,98034
51870,560000,1390.0,98034
51873,645000,1920.0,98034
51876,310000,1560.0,98058
51877,418000,1560.0,98058
51886,450000,1240.0,98148
51890,1000000,1480.0,98122
51891,740000,980.0,98122
51895,800000,3220.0,98122
51897,2380000,4600.0,98004
51908,922500,1040.0,98119
51909,550000,1120.0,98106
51914,435000,1430.0,98001
51915,514000,1670.0,98001
51917,1300000,4360.0,98001
51918,541000,2100.0,98001
51921,535000,2420.0,98001
51922,380500,1740.0,98001
51923,390000,1740.0,98001
51941,740000,3710.0,98001
51942,460000,2210.0,98003
51945,436700,1370.0,98092
51947,431000,1330.0,98092
51948,595000,2160.0,98092
51953,605000,2920.0,98042
51955,500000,2940.0,98042
51961,2500000,5220.0,98005
51984,494000,2522.0,98030
51985,378500,1420.0,98023
51989,612000,1590.0,98106
51990,585000,1740.0,98106
51991,574950,1520.0,98106
51992,745000,2180.0,98106
51993,675000,1870.0,98106
51996,625000,2100.0,98106
51997,620000,1990.0,98106
52000,525000,1070.0,98106
52002,465000,780.0,98106
52005,390000,670.0,98106
52006,565000,1700.0,98106
52008,660000,1610.0,98106
52017,685000,2550.0,98106
52019,735000,1930.0,98106
52024,722000,2440.0,98106
52027,694000,1910.0,98106
52028,425000,1910.0,98106
52029,675000,1830.0,98106
52030,785000,3680.0,98106
52031,647000,2170.0,98106
52033,499967,2220.0,98106
52037,300000,780.0,98106
52039,503000,1190.0,98106
52040,455000,950.0,98106
52041,615000,1720.0,98106
52042,599950,1700.0,98106
52046,495000,1310.0,98106
52047,400000,1770.0,98106
52051,609000,2130.0,98106
52052,503000,1170.0,98106
52053,430000,950.0,98106
52054,500000,900.0,98106
52058,365000,820.0,98146
52060,370000,1050.0,98146
52069,650000,1070.0,98115
52070,515000,1180.0,98115
52072,830000,2040.0,98115
52075,1200000,3870.0,98115
52076,817000,1660.0,98115
52077,817000,1660.0,98115
52079,778455,2050.0,98115
52081,610000,800.0,98105
52084,1878000,3520.0,98115
52085,500000,1090.0,98115
52095,965000,1860.0,98115
52096,650000,1150.0,98115
52097,890000,1850.0,98115
52098,635000,1850.0,98115
52099,828000,1490.0,98115
52110,563500,3980.0,98003
52117,1335000,3100.0,98155
52120,728800,2610.0,98155
52125,650000,1840.0,98155
52126,515000,2180.0,98155
52131,545000,950.0,98034
52132,650000,1460.0,98034
52133,650000,860.0,98034
52143,342000,1260.0,98003
52144,320000,1410.0,98003
52145,420000,2100.0,98003
52147,318000,1360.0,98003
52148,375000,1660.0,98003
52150,365000,1300.0,98003
52151,368800,1025.0,98003
52152,360000,1470.0,98003
52161,400000,1900.0,98003
52163,400000,2150.0,98003
52167,453000,1840.0,98106
52169,370800,1260.0,98106
52170,366000,1120.0,98106
52172,651000,1250.0,98126
52173,640000,1490.0,98106
52177,390000,940.0,98106
52178,665000,890.0,98107
52179,420000,790.0,98107
52180,849950,1120.0,98107
52185,850000,2100.0,98107
52197,935000,2080.0,98126
52198,960000,2380.0,98126
52211,254000,600.0,98178
52212,254000,630.0,98178
52213,600000,2270.0,98177
52214,575000,1740.0,98133
52215,580000,1460.0,98133
52219,699000,2440.0,98133
52221,304500,840.0,98168
52222,620000,2180.0,98155
52224,620000,2300.0,98155
52236,361000,2060.0,98001
52237,460000,2020.0,98001
52238,365000,2120.0,98001
52239,415000,2070.0,98001
52240,432000,1790.0,98001
52241,459000,2120.0,98001
52245,405000,1840.0,98001
52251,1150000,3420.0,98074
52252,1900000,5280.0,98074
52277,155000,1420.0,98022
52279,400000,1420.0,98022
52281,299950,1360.0,98022
52283,405000,1690.0,98022
52286,790000,1440.0,98116
52287,760000,1200.0,98116
52289,867000,1830.0,98116
52294,700000,2610.0,98056
52295,335000,1140.0,98056
52303,475000,1990.0,98030
52305,449000,1790.0,98030
52306,510000,2620.0,98030
52307,495000,2250.0,98030
52311,205400,1610.0,98030
52316,475000,2320.0,98168
52319,219289,740.0,98168
52322,348000,1630.0,98168
52325,357000,790.0,98168
52327,439950,2330.0,98168
52331,485000,970.0,98168
52332,375000,1170.0,98168
52334,483000,2080.0,98168
52335,430000,1320.0,98168
52336,430000,960.0,98168
52338,285000,980.0,98168
52342,345000,780.0,98168
52344,310000,820.0,98168
52349,430000,1620.0,98168
52351,335000,960.0,98168
52352,355000,1460.0,98168
52354,439000,2250.0,98168
52357,575000,2640.0,98168
52361,355900,870.0,98168
52362,598000,540.0,98168
52363,598000,3060.0,98168
52364,598000,760.0,98168
52366,300000,550.0,98168
52371,720000,2280.0,98103
52376,656000,1580.0,98103
52379,705000,1360.0,98103
52382,849950,1910.0,98103
52383,599950,920.0,98103
52386,749000,1460.0,98103
52387,780000,1920.0,98103
52388,660000,1530.0,98103
52395,618000,1380.0,98115
52397,830000,1050.0,98115
52406,807000,1620.0,98115
52407,1065000,2180.0,98115
52408,770000,1360.0,98115
52416,600000,1980.0,98115
52417,320000,1080.0,98115
52422,360000,1200.0,98031
52427,315000,954.0,98031
52429,383000,1290.0,98031
52430,299000,970.0,98031
52431,365000,1180.0,98031
52432,1000000,3280.0,98155
52434,270300,1320.0,98022
52435,210000,1180.0,98022
52437,350000,1510.0,98022
52439,250000,1020.0,98022
52440,355000,1240.0,98022
52442,408000,2290.0,98022
52444,465000,2166.0,98023
52445,555000,2660.0,98023
52446,435000,3060.0,98023
52448,508000,2850.0,98023
52451,565000,3790.0,98023
52452,536655,2510.0,98023
52453,520000,2790.0,98023
52455,560000,2630.0,98023
52456,529950,2630.0,98023
52458,568000,2510.0,98023
52460,535000,2570.0,98023
52461,615000,3670.0,98023
52463,535000,2570.0,98003
52467,500000,1360.0,98072
52472,480000,1940.0,98056
52483,610000,3560.0,98031
52494,940000,3310.0,98011
52495,775000,2550.0,98011
52504,1100000,3160.0,98115
52510,1172034,2120.0,98103
52512,1075000,2350.0,98103
52513,1200000,2020.0,98103
52523,360000,1510.0,98030
52526,393500,1350.0,98030
52527,389000,1210.0,98030
52529,700000,3020.0,98019
52530,622500,2300.0,98019
52531,1050000,3300.0,98059
52533,1000000,3210.0,98059
52534,520000,2460.0,98031
52537,460000,1560.0,98031
52554,610000,1560.0,98045
52555,659000,2090.0,98045
52557,651000,1710.0,98045
52567,796000,2760.0,98008
52630,655000,2260.0,98056
52631,758000,2560.0,98056
52641,466000,1160.0,98052
52643,720000,1390.0,98052
52659,1120000,2320.0,98052
52660,915000,2340.0,98052
52661,689000,1400.0,98052
52664,810000,1700.0,98052
52668,1890000,290.0,98005
52669,460000,2060.0,98030
52672,435000,1590.0,98030
52675,1150000,4480.0,98053
52679,3310000,5450.0,98004
52682,2100000,4910.0,98040
52687,1030000,2120.0,98040
52690,715000,3480.0,98118
52692,715000,4280.0,98118
52694,370000,820.0,98118
52705,500000,1580.0,98178
52707,616000,1760.0,98178
52711,540000,1780.0,98178
52717,626000,1630.0,98118
52720,155000,460.0,98178
52723,477000,1270.0,98056
52726,593000,2120.0,98056
52727,460000,2200.0,98056
52729,427000,1550.0,98056
52730,427000,1550.0,98056
52732,431500,2430.0,98032
52735,358000,1250.0,98032
52738,460000,1440.0,98032
52740,800000,1670.0,98115
52743,980000,2440.0,98074
52744,965000,2630.0,98074
52745,885000,2320.0,98074
52750,780000,2160.0,98074
52752,925000,2450.0,98074
52753,890000,2160.0,98074
52754,959000,2830.0,98074
52755,361000,1720.0,98022
52756,500000,2170.0,98031
52757,549950,2400.0,98031
52759,505000,1920.0,98031
52761,850000,2280.0,98029
52763,835000,2290.0,98029
52764,788000,1630.0,98029
52765,850000,2360.0,98029
52768,900000,2690.0,98029
52770,826500,1750.0,98074
52771,775000,1570.0,98074
52772,825000,2050.0,98074
52773,800000,2090.0,98074
52774,847888,2200.0,98074
52775,786000,1800.0,98074
52776,925000,2480.0,98074
52777,899950,2170.0,98074
52778,827200,2040.0,98074
52779,830000,2110.0,98074
52780,902000,2280.0,98074
52783,945000,2490.0,98074
52784,905000,2350.0,98074
52786,779000,1850.0,98074
52788,442000,1760.0,98022
52792,435000,1930.0,98022
52795,435000,1980.0,98022
52801,396000,1570.0,98092
52802,420000,1960.0,98092
52803,425000,1960.0,98092
52805,390000,1410.0,98031
52809,401000,1480.0,98031
52810,452000,2140.0,98031
52811,407000,1740.0,98031
52812,445000,1850.0,98031
52813,510000,3020.0,98031
52816,799950,2300.0,98027
52817,850000,2380.0,98027
52833,739000,1550.0,98034
52834,639999,2150.0,98059
52835,630000,2100.0,98059
52836,650000,1990.0,98059
52837,600000,2530.0,98059
52838,674900,2820.0,98059
52839,630000,2150.0,98059
52842,750000,2230.0,98059
52843,685000,2600.0,98059
52844,740000,2640.0,98059
52845,625000,1800.0,98059
52846,650000,2560.0,98059
52847,745000,2720.0,98059
52848,815000,2130.0,98029
52849,837500,2160.0,98029
52850,850000,2280.0,98029
52851,837000,2230.0,98029
52852,849600,2110.0,98029
52853,1000000,2490.0,98029
52879,1500000,4010.0,98006
52880,1974500,5110.0,98006
52886,1200000,4100.0,98006
52889,1700000,5070.0,98006
52893,500000,2000.0,98038
52900,1050000,2540.0,98117
52902,1110000,2310.0,98117
52903,715000,1590.0,98117
52909,425000,1620.0,98055
52915,1200000,1970.0,98122
52920,2160000,3330.0,98004
52923,2586183,4140.0,98004
52925,2755000,4760.0,98004
52927,3250000,4910.0,98004
52928,1370000,1250.0,98004
52929,1860000,2430.0,98004
52930,2188000,3950.0,98004
52933,950000,1800.0,98052
52934,1140000,3230.0,98052
52935,714500,1960.0,98052
52940,1365000,3370.0,98006
52943,1700000,6050.0,98006
52944,1875000,6695.0,98006
52946,625000,860.0,98105
52948,969000,1960.0,98105
52951,358900,1070.0,98030
52953,389000,1730.0,98030
52954,396000,1490.0,98030
52956,399000,1680.0,98030
52957,389950,1680.0,98030
52958,440500,1680.0,98030
52959,350000,1230.0,98030
52960,329950,1190.0,98030
52965,385000,1500.0,98030
52968,350000,1440.0,98030
52970,418000,1790.0,98030
52971,400000,1250.0,98030
52973,310000,1060.0,98022
52985,475000,2180.0,98038
52987,469000,2180.0,98038
52988,454900,2310.0,98038
52998,535000,2210.0,98148
53008,390000,1200.0,98042
53011,400000,2600.0,98042
53018,380000,1660.0,98042
53019,358000,1430.0,98042
53020,390000,1100.0,98042
53023,368000,1120.0,98042
53051,625000,1690.0,98011
53053,370000,2310.0,98011
53055,575000,2040.0,98011
53056,294900,1060.0,98047
53059,314000,1060.0,98047
53061,690000,1330.0,98166
53062,1540000,2120.0,98166
53067,465000,2340.0,98092
53069,437000,2520.0,98092
53071,580000,1510.0,98011
53075,495000,1080.0,98146
53076,425000,1710.0,98031
53078,582500,1230.0,98075
53080,750000,1970.0,98075
53082,649900,1320.0,98075
53084,805000,2800.0,98075
53085,500000,1740.0,98075
53086,640000,1300.0,98075
53098,475000,1760.0,98118
53102,397000,1310.0,98146
53103,490000,2120.0,98146
53106,510000,1510.0,98146
53107,2540000,5160.0,98040
53109,3075000,6390.0,98040
53111,735000,3120.0,98055
53112,660000,3270.0,98055
53115,630000,2510.0,98055
53116,660000,2820.0,98055
53119,620000,2490.0,98055
53121,621500,2160.0,98034
53122,365000,1060.0,98188
53124,499000,2230.0,98188
53131,474950,1570.0,98188
53134,462000,2200.0,98188
53135,600000,1900.0,98188
